season,n,position,n_adp,k,rho_model,top_model,pts_top_model,rho_model_no_bonus,top_model_no_bonus,pts_top_model_no_bonus,rho_b2_prior_points,top_b2_prior_points,pts_top_b2_prior_points,rho_b3_wavg_ppg,top_b3_wavg_ppg,pts_top_b3_wavg_ppg,rho_b1_adp,mae_games_x,bias_games_x,mae_naive_games,mae_carries,bias_carries,mae_naive_carries,mae_rush_yards,bias_rush_yards,mae_naive_rush_yards,mae_rush_tds,bias_rush_tds,mae_naive_rush_tds,mae_targets,bias_targets,mae_naive_targets,mae_receptions,bias_receptions,mae_naive_receptions,mae_rec_yards,bias_rec_yards,mae_naive_rec_yards,bonus_actual_rec,bonus_actual_rush,bonus_actual_pass,bonus_pred_total,bonus_actual_total,top_b1_adp,pts_top_b1_adp,adpsub_rho_model,adpsub_top_model,adpsub_pts_top_model,adpsub_rho_model_no_bonus,adpsub_top_model_no_bonus,adpsub_pts_top_model_no_bonus,adpsub_rho_b2_prior_points,adpsub_top_b2_prior_points,adpsub_pts_top_b2_prior_points,adpsub_rho_b3_wavg_ppg,adpsub_top_b3_wavg_ppg,adpsub_pts_top_b3_wavg_ppg,adpsub_rho_b1_adp,adpsub_top_b1_adp,adpsub_pts_top_b1_adp,arm,mae_games_y,bias_games_y,n_returning,mae_games_returning,bias_games_returning,rho_returning,mae_attempts,bias_attempts,mae_naive_attempts,mae_pass_yards,bias_pass_yards,mae_naive_pass_yards,mae_pass_tds,bias_pass_tds,mae_naive_pass_tds,mae_interceptions,bias_interceptions,mae_naive_interceptions,mae_rec_tds,bias_rec_tds,mae_naive_rec_tds
2022,99,TE,12,10,0.7287829503699595,0.6,127.38000000000002,0.7288763824844152,0.6,127.38000000000002,0.5425227896356883,0.5,117.35000000000002,0.3887545291584053,0.4,110.00999999999999,0.2027972027972028,3.568865081461228,0.017579950279386976,4.383838383838384,,,,,,,,,,17.21616762490078,-0.018028338430741427,20.95959595959596,11.988043785811184,-0.5952188489973828,14.434343434343434,128.95261374890526,-0.1524487686666164,159.65656565656565,19.0,0.0,0.0,26.3239230886764,19.0,0.8,134.18,0.3216783216783217,0.8,137.20000000000002,0.3216783216783217,0.8,137.20000000000002,0.2027972027972028,0.9,138.27,0.1258741258741259,0.8,134.18,0.2027972027972028,0.8,134.18,C,3.568865081461228,0.017579950279386976,18,2.316912950544972,1.0675607325856022,0.5733567693610613,,,,,,,,,,,,,1.275283526865201,0.04930539949338135,1.5252525252525253
2023,98,TE,19,10,0.7606550493465472,0.6,130.64000000000001,0.7604495189777293,0.6,123.92,0.6096271726049142,0.6,133.1,0.43719548910009715,0.5,118.75999999999999,0.2614035087719298,3.6829505183421705,-0.44951572541293555,4.285714285714286,,,,,,,,,,18.55367692716286,-1.4660774006776667,19.53061224489796,13.391468229801628,-2.583468968590926,13.816326530612244,137.80993924735088,-14.9949921301656,148.5,17.5,0.0,0.0,21.90650265848086,17.5,0.5,120.94000000000001,0.3192982456140351,0.7,129.26000000000002,0.30701754385964913,0.7,129.26000000000002,0.37911368283258007,0.7,133.1,0.2580079230388392,0.6,127.25999999999999,0.2614035087719298,0.5,120.94000000000001,C,3.6829505183421705,-0.44951572541293555,13,2.6566810266375804,0.10306786750456094,-0.026008829638659,,,,,,,,,,,,,1.1572951426433438,0.19109453003827712,1.5
2024,95,TE,17,10,0.7167117068980585,0.5,133.304,0.7167117068980585,0.5,133.304,0.6127041615602601,0.4,120.80400000000002,0.5613879891626942,0.4,118.88400000000001,0.6568026369626159,3.833949010239495,-0.35133676735815433,4.4526315789473685,,,,,,,,,,17.954011460445958,-1.6068184147657671,20.53684210526316,13.87151281432347,-2.6226451900467365,15.673684210526316,141.0266523581536,-17.3102752344508,168.44210526315788,23.0,1.0,0.0,21.58810251067121,24.0,0.8,146.11,0.34334770402012066,0.7,133.96,0.34334770402012066,0.7,133.96,0.08951565140524574,0.5,118.97999999999999,0.14224404880833572,0.5,116.4,0.6568026369626159,0.8,146.11,C,3.833949010239495,-0.35133676735815433,10,3.1983816763919255,1.4436912407651907,-0.007456667517348202,,,,,,,,,,,,,1.367348907995946,0.1742051433260831,1.431578947368421
2014,87,TE,0,10,0.6902489880796983,0.5,118.75,0.6902489880796983,0.5,118.75,0.6037211048467278,0.6,123.88999999999999,0.4835083714695828,0.6,118.02000000000002,,3.968741958936491,-0.29109139893766167,4.045977011494253,,,,,,,,,,19.138313294834894,1.8046538280842377,20.735632183908045,12.741912109263389,1.0142283347639038,12.873563218390805,147.36298155141571,13.264056775845859,160.31034482758622,24.5,0.0,0.0,13.291778284700742,24.5,,,,,,,,,,,,,,,,,,D,3.968741958936491,-0.29109139893766167,15,4.574589545359573,1.4143038188555266,0.48477731134132096,,,,,,,,,,,,,1.5327784081212843,0.11268565215812379,1.839080459770115
2015,84,TE,0,10,0.57392290773048,0.5,135.4,0.5729468829449685,0.5,135.4,0.5572188480793734,0.5,146.56,0.42327320086306375,0.4,129.69,,3.9440324917654372,-0.4348804391180724,3.9285714285714284,,,,,,,,,,22.544272169514976,-4.278007076755831,22.11904761904762,15.08838128672364,-2.7039666672037215,15.380952380952381,178.19838920678583,-29.15124761740701,171.32142857142858,38.0,0.0,0.0,21.964861826204146,38.0,,,,,,,,,,,,,,,,,,D,3.9440324917654372,-0.4348804391180724,11,3.3315588027877894,-0.14377268828806897,0.40824829046386296,,,,,,,,,,,,,1.8010295372297371,0.023063393886749866,2.2023809523809526
2016,89,TE,0,10,0.662916789356922,0.6,130.91,0.662916789356922,0.6,130.91,0.5690218474363445,0.6,121.00999999999999,0.5100881678691896,0.6,136.07,,4.1229256083679715,0.39960913688252747,4.943820224719101,,,,,,,,,,21.715336734096443,-1.4679502235231014,23.573033707865168,14.447770097022255,-1.512952916405223,15.426966292134832,161.85508293850827,-21.53514677307706,178.1123595505618,32.5,0.0,0.0,27.154130808937865,32.5,,,,,,,,,,,,,,,,,,D,4.1229256083679715,0.39960913688252747,10,4.162711561334107,-0.4434379333353755,0.20483662259967564,,,,,,,,,,,,,1.4499467753428468,0.10867042002981742,1.8426966292134832
2017,99,TE,0,10,0.6083486278085625,0.5,104.75,0.6069021826981184,0.5,104.75,0.48055743869217177,0.6,106.07000000000001,0.33874398432301667,0.6,113.9,,4.400615612171895,-0.7021501395143901,4.646464646464646,,,,,,,,,,19.50611568275513,0.3585630006243878,23.848484848484848,12.677260766607004,0.46686676100192115,15.696969696969697,139.48445598555622,5.259758451610358,173.65656565656565,18.0,0.0,0.0,27.782322479946753,18.0,,,,,,,,,,,,,,,,,,D,4.400615612171895,-0.7021501395143901,20,3.744206540571708,0.02543985009875236,0.16211977599339658,,,,,,,,,,,,,1.4095523577314104,-0.07218510438274575,1.707070707070707
2018,99,TE,12,10,0.5536234142457559,0.6,131.45,0.5536234142457559,0.6,131.45,0.4524007170072258,0.4,114.84,0.2659432904575931,0.4,102.29999999999998,0.6409817185295869,4.278977074438889,0.8095568236268904,5.292929292929293,,,,,,,,,,20.96165145009841,3.44563518451291,24.848484848484848,13.974006243329457,1.1902951714525323,16.373737373737374,158.3412035047632,1.4652753283956967,185.5050505050505,33.5,0.0,0.0,23.87313468430179,33.5,1.0,147.52,0.44755244755244755,1.0,147.52,0.44755244755244755,1.0,147.52,0.5454545454545455,1.0,147.52,0.5874125874125874,1.0,147.52,0.6409817185295869,1.0,147.52,D,4.278977074438889,0.8095568236268904,12,2.6365976563684668,2.033811289137094,0.1164928659962213,,,,,,,,,,,,,1.4169247741829205,0.20900255826758093,1.494949494949495
2019,100,TE,11,10,0.5511160334148939,0.6,128.63,0.551806928415876,0.6,128.63,0.46573783357454346,0.5,105.88,0.366968171650557,0.4,108.97,0.5818181818181819,4.454087351591806,-0.054348482764956324,4.77,,,,,,,,,,18.46578565714454,0.780480068064179,21.55,12.88311092834457,-0.07139400144427736,14.45,147.114948169702,4.270975424970636,167.38,23.0,0.0,0.0,26.01312272166628,23.0,0.9,125.51000000000002,0.45454545454545453,0.9,121.31000000000002,0.45454545454545453,0.9,121.31000000000002,0.5284751751907181,0.9,127.10999999999999,0.6090909090909091,0.9,127.11000000000001,0.5818181818181819,0.9,125.51000000000002,D,4.454087351591806,-0.054348482764956324,23,4.347436449587488,-1.0618739380251652,0.20797313296451625,,,,,,,,,,,,,1.3501788669016848,0.0047197747926838104,1.56
2020,94,TE,16,10,0.6423900260363431,0.4,135.39600000000002,0.6419842388972145,0.4,135.39600000000002,0.5593624282125254,0.3,132.33599999999998,0.5272030560311741,0.4,136.43599999999998,0.07358353721315752,4.256755632902688,-0.631964339605325,4.659574468085107,,,,,,,,,,19.27716298282571,-2.7765458978041346,21.46808510638298,12.882097892727595,-2.0706013754924038,15.053191489361701,139.90615403732846,-15.945136999439823,153.5531914893617,27.0,0.0,0.0,25.103521974280923,27.0,0.7,137.946,0.3764705882352941,0.7,138.566,0.3764705882352941,0.7,138.566,0.3235294117647059,0.6,137.21599999999998,0.15,0.6,134.88600000000002,0.07358353721315752,0.7,137.946,D,4.256755632902688,-0.631964339605325,15,5.071455376279748,-2.517444564348044,0.46304780023894127,,,,,,,,,,,,,1.4980959639803506,-0.39421644991098004,1.8936170212765957
2021,97,TE,19,10,0.6709479343243171,0.4,146.802,0.6711328394154191,0.4,146.802,0.542420239186442,0.3,123.172,0.4734574095423547,0.6,152.502,0.3543859649122807,4.388429997774108,-0.07140874386739059,5.11340206185567,,,,,,,,,,19.79921188971031,-0.6217413347673906,22.515463917525775,13.857233938970378,-1.1851847309787282,15.690721649484535,151.69617266691364,-10.438911936508616,164.35051546391753,31.0,1.0,0.0,27.291149051179293,32.0,0.7,145.14000000000001,0.419298245614035,0.6,140.07,0.419298245614035,0.6,140.07,-0.12988153948893946,0.5,123.08999999999999,0.49144366293112235,0.7,148.32,0.3543859649122807,0.7,145.14000000000001,D,4.388429997774108,-0.07140874386739059,14,3.6485345646955483,-0.9165582972591828,0.6736396579149434,,,,,,,,,,,,,1.5282607551552814,0.16136681627191843,1.8144329896907216
2022,99,TE,12,10,0.736500443024003,0.7,130.51,0.736500443024003,0.7,130.51,0.5425227896356883,0.5,117.35000000000002,0.3887545291584053,0.4,110.00999999999999,0.2027972027972028,3.5796371212571585,0.20188789832060994,4.383838383838384,,,,,,,,,,17.226691221888355,0.5835413709488826,20.95959595959596,11.99627675607931,-0.18579838316241074,14.434343434343434,129.2089245482675,4.333067593863106,159.65656565656565,19.0,0.0,0.0,26.8536239748665,19.0,0.8,134.18,0.34965034965034975,0.9,141.29000000000002,0.34965034965034975,0.9,141.29000000000002,0.2027972027972028,0.9,138.27,0.1258741258741259,0.8,134.18,0.2027972027972028,0.8,134.18,D,3.5796371212571585,0.20188789832060994,18,2.551793613355357,1.4167493051935076,0.6961256448051155,,,,,,,,,,,,,1.2835902447439382,0.08254225194351314,1.5252525252525253
2023,98,TE,19,10,0.7594090214855893,0.6,130.64000000000001,0.7591906454687204,0.6,130.64000000000001,0.6096271726049142,0.6,133.1,0.43719548910009715,0.5,118.75999999999999,0.2614035087719298,3.665087660350707,-0.436714599817924,4.285714285714286,,,,,,,,,,18.3585044950865,-1.2701942330807425,19.53061224489796,13.269283834637367,-2.4580827030391506,13.816326530612244,137.5230822314956,-13.524908889700175,148.5,17.5,0.0,0.0,22.308491594781316,17.5,0.5,120.94000000000001,0.2982456140350877,0.7,129.26000000000002,0.2982456140350877,0.7,129.26000000000002,0.37911368283258007,0.7,133.1,0.2580079230388392,0.6,127.25999999999999,0.2614035087719298,0.5,120.94000000000001,D,3.665087660350707,-0.436714599817924,13,2.6624737062223365,0.4974425243646084,0.08545758309845101,,,,,,,,,,,,,1.1761711859669859,0.20079694940256304,1.5
2024,95,TE,17,10,0.7271019850741781,0.5,133.30400000000003,0.7271019850741781,0.5,133.30400000000003,0.6127041615602601,0.4,120.80400000000002,0.5613879891626942,0.4,118.88400000000001,0.6568026369626159,3.872649372444021,-0.30503242654993185,4.4526315789473685,,,,,,,,,,18.03234139416726,-1.267605044943904,20.53684210526316,13.835531618621602,-2.3981833315810444,15.673684210526316,141.26921730770522,-14.94653878605271,168.44210526315788,23.0,1.0,0.0,22.054097321167713,24.0,0.8,146.11,0.35193139662062367,0.7,133.96,0.35193139662062367,0.7,133.96,0.08951565140524574,0.5,118.97999999999999,0.14224404880833572,0.5,116.4,0.6568026369626159,0.8,146.11,D,3.872649372444021,-0.30503242654993185,10,3.3112726286299172,1.9119438690555157,0.14167668282961582,,,,,,,,,,,,,1.3678591456989726,0.19037261591757926,1.431578947368421
2014,87,TE,0,10,0.6874733352145601,0.5,118.75,0.6874733352145601,0.5,118.75,0.6037211048467278,0.6,123.88999999999999,0.4835083714695828,0.6,118.02000000000002,,4.005372731088397,-0.3272951686574161,4.045977011494253,,,,,,,,,,19.209396583320682,1.6018835392283934,20.735632183908045,12.779574411056663,0.8836670002863056,12.873563218390805,147.65409235641738,11.768178304847925,160.31034482758622,24.5,0.0,0.0,13.12161508522248,24.5,,,,,,,,,,,,,,,,,,E,4.005372731088397,-0.3272951686574161,15,4.563426691252759,1.3532676180211707,0.48477731134132096,,,,,,,,,,,,,1.5364936441044523,0.09964635280238726,1.839080459770115
2015,84,TE,0,10,0.574959934065086,0.5,135.4,0.5746549263196137,0.5,135.4,0.5572188480793734,0.5,146.56,0.42327320086306375,0.4,129.69,,3.9406842974897516,-0.4425418148648847,3.9285714285714284,,,,,,,,,,22.51589125803008,-4.28783489345221,22.11904761904762,15.072175847984543,-2.710544061613982,15.380952380952381,177.9177381119414,-29.217821272614856,171.32142857142858,38.0,0.0,0.0,21.976389945416475,38.0,,,,,,,,,,,,,,,,,,E,3.9406842974897516,-0.4425418148648847,11,3.342951647361855,-0.12589867062477433,0.40824829046386296,,,,,,,,,,,,,1.799303158997713,0.022901218833928656,2.2023809523809526
2016,89,TE,0,10,0.6675266855991218,0.6,127.52000000000001,0.6660443211941022,0.6,127.52000000000001,0.5690218474363445,0.6,121.00999999999999,0.5100881678691896,0.6,136.07,,4.1152734998569045,0.45833823594252177,4.943820224719101,,,,,,,,,,21.602346142666324,-1.0924341005763054,23.573033707865168,14.392384613236578,-1.267372074787974,15.426966292134832,161.80391207777907,-18.70965479501868,178.1123595505618,32.5,0.0,0.0,27.573729194451523,32.5,,,,,,,,,,,,,,,,,,E,4.1152734998569045,0.45833823594252177,10,4.111935512317503,-0.49826107691000415,0.29359915905953515,,,,,,,,,,,,,1.4546241960087658,0.13263792847159472,1.8426966292134832
2017,99,TE,0,10,0.6070331109193223,0.6,112.3,0.6070331109193223,0.6,112.3,0.48055743869217177,0.6,106.07000000000001,0.33874398432301667,0.6,113.9,,4.3818369538866015,-0.694821689198799,4.646464646464646,,,,,,,,,,19.393560505794238,0.5539889123113825,23.848484848484848,12.606680996815125,0.5962392888728878,15.696969696969697,139.84046281386918,6.743690880662931,173.65656565656565,18.0,0.0,0.0,28.183442584826473,18.0,,,,,,,,,,,,,,,,,,E,4.3818369538866015,-0.694821689198799,20,3.7752978317458257,0.07414478527674673,0.14630321248184566,,,,,,,,,,,,,1.4076061898870582,-0.06078134768465545,1.707070707070707
2018,99,TE,12,10,0.5565412249832389,0.6,131.45,0.5564664093233035,0.6,131.45,0.4524007170072258,0.4,114.84,0.2659432904575931,0.4,102.29999999999998,0.6409817185295869,4.265137535460094,0.7628057726173396,5.292929292929293,,,,,,,,,,20.790127707382144,3.408694654664311,24.848484848484848,13.795563570957672,1.1719942523297637,16.373737373737374,156.29880713691387,1.251284770131123,185.5050505050505,33.5,0.0,0.0,24.019696805274982,33.5,1.0,147.52,0.44755244755244755,1.0,147.52,0.44755244755244755,1.0,147.52,0.5454545454545455,1.0,147.52,0.5874125874125874,1.0,147.52,0.6409817185295869,1.0,147.52,E,4.265137535460094,0.7628057726173396,12,2.6445537656348566,2.0530190480914223,0.21634389399298243,,,,,,,,,,,,,1.4134958706240648,0.20724630343539346,1.494949494949495
2019,100,TE,11,10,0.5588310275925261,0.5,119.85,0.5580674068019671,0.5,119.85,0.46573783357454346,0.5,105.88,0.366968171650557,0.4,108.97,0.5818181818181819,4.401023504325996,-0.03404348006428723,4.77,,,,,,,,,,18.330395674088965,0.9539358935686978,21.55,12.824294534654378,0.04363414532220508,14.45,146.68739096678567,5.507779488773816,167.38,23.0,0.0,0.0,26.29610355805457,23.0,0.9,125.51000000000002,0.36363636363636365,0.9,121.31000000000002,0.36363636363636365,0.9,121.31000000000002,0.5284751751907181,0.9,127.10999999999999,0.6090909090909091,0.9,127.11000000000001,0.5818181818181819,0.9,125.51000000000002,E,4.401023504325996,-0.03404348006428723,23,4.3525445734587755,-1.0219853282133906,0.20797313296451625,,,,,,,,,,,,,1.349689573873916,0.014095716978340736,1.56
2020,94,TE,16,10,0.6241223585766398,0.4,137.48600000000002,0.6247165468875068,0.4,137.48600000000002,0.5593624282125254,0.3,132.33599999999998,0.5272030560311741,0.4,136.43599999999998,0.07358353721315752,4.275746404345488,-0.641620812686072,4.659574468085107,,,,,,,,,,19.56938421106039,-2.6097798455098893,21.46808510638298,13.054430112813789,-1.9543083967784598,15.053191489361701,141.44399844925036,-14.747839425332073,153.5531914893617,27.0,0.0,0.0,25.41227556872263,27.0,0.7,137.946,0.28823529411764703,0.6,137.216,0.28823529411764703,0.6,137.216,0.3235294117647059,0.6,137.21599999999998,0.15,0.6,134.88600000000002,0.07358353721315752,0.7,137.946,E,4.275746404345488,-0.641620812686072,15,5.018304879547349,-2.418921031705933,0.5308108929568351,,,,,,,,,,,,,1.4932443526711243,-0.3864108344464543,1.8936170212765957
2021,97,TE,19,10,0.6680753016589783,0.4,139.192,0.6684319043346756,0.4,139.192,0.542420239186442,0.3,123.172,0.4734574095423547,0.6,152.502,0.3543859649122807,4.397024652991608,-0.1008798020008011,5.11340206185567,,,,,,,,,,19.713402779978715,-0.5761100824161771,22.515463917525775,13.805599111751242,-1.1541651193260927,15.690721649484535,151.17701347913408,-9.930983997397071,164.35051546391753,31.0,1.0,0.0,27.57767347650308,32.0,0.7,145.14000000000001,0.38596491228070173,0.6,140.07,0.38596491228070173,0.6,140.07,-0.12988153948893946,0.5,123.08999999999999,0.49144366293112235,0.7,148.32,0.3543859649122807,0.7,145.14000000000001,E,4.397024652991608,-0.1008798020008011,14,3.6448072917926204,-0.8603833057782023,0.6736396579149434,,,,,,,,,,,,,1.5197922628612555,0.16492986514815644,1.8144329896907216
2022,99,TE,12,10,0.7273565534226021,0.6,133.3,0.7273503246149716,0.6,133.3,0.5425227896356883,0.5,117.35000000000002,0.3887545291584053,0.4,110.00999999999999,0.2027972027972028,3.5226358529193424,0.21754088025619517,4.383838383838384,,,,,,,,,,17.334707612025333,0.8297932051522493,20.95959595959596,12.076957731976883,-0.02460468670188648,14.434343434343434,129.34352655354786,6.2202908969062545,159.65656565656565,19.0,0.0,0.0,27.426158362115224,19.0,0.8,134.18,0.4265734265734266,0.9,141.29000000000002,0.4265734265734266,0.9,141.29000000000002,0.2027972027972028,0.9,138.27,0.1258741258741259,0.8,134.18,0.2027972027972028,0.8,134.18,E,3.5226358529193424,0.21754088025619517,18,2.520485511292456,1.4217829002169506,0.7405314082636031,,,,,,,,,,,,,1.2750065342306884,0.09499402270451143,1.5252525252525253
2023,98,TE,19,10,0.7597943909271228,0.6,130.64000000000004,0.7597943909271228,0.6,130.64000000000004,0.6096271726049142,0.6,133.1,0.43719548910009715,0.5,118.75999999999999,0.2614035087719298,3.6506068700191934,-0.4266854176025568,4.285714285714286,,,,,,,,,,18.246508550401014,-1.050867393282791,19.53061224489796,13.1807762034226,-2.312053938993217,13.816326530612244,137.25268086228039,-11.974133585785605,148.5,17.5,0.0,0.0,22.68551132179652,17.5,0.5,120.94000000000001,0.2982456140350877,0.7,129.26000000000002,0.2982456140350877,0.7,129.26000000000002,0.37911368283258007,0.7,133.1,0.2580079230388392,0.6,127.25999999999999,0.2614035087719298,0.5,120.94000000000001,E,3.6506068700191934,-0.4266854176025568,13,2.6370551815552776,0.44163813965657184,0.08545758309845101,,,,,,,,,,,,,1.1714236091493544,0.21254154992377988,1.5
2024,95,TE,17,10,0.7157716007025151,0.5,133.30400000000003,0.7155050034231818,0.5,133.30400000000003,0.6127041615602601,0.4,120.80400000000002,0.5613879891626942,0.4,118.88400000000001,0.6568026369626159,3.89482438129202,-0.3431628138679763,4.4526315789473685,,,,,,,,,,18.212199112932606,-1.1757261462480122,20.53684210526316,13.967498437784496,-2.3347680819139636,15.673684210526316,143.11226716628565,-14.270639977668644,168.44210526315788,23.0,1.0,0.0,22.342375996650027,24.0,0.8,146.11,0.35193139662062367,0.7,133.57000000000002,0.33721649501976136,0.7,133.57000000000002,0.08951565140524574,0.5,118.97999999999999,0.14224404880833572,0.5,116.4,0.6568026369626159,0.8,146.11,E,3.89482438129202,-0.3431628138679763,10,3.393481514123733,1.946699555738555,0.14167668282961582,,,,,,,,,,,,,1.3686875830690581,0.1947500773268037,1.431578947368421
2014,200,WR,0,30,0.7086603572861296,0.5666666666666667,174.7,0.7080879930542893,0.5666666666666667,174.7,0.5344157156650918,0.4666666666666667,161.10333333333332,0.4746354299631631,0.5666666666666667,173.8233333333333,,4.420987606411414,-0.1756842187093538,4.715,,,,,,,,,,27.918239441362097,-0.34252714457114963,34.69,16.98571794581703,-1.2502809616369803,20.25,230.11299219042903,-11.585572432284074,274.97,241.5,0.0,0.0,252.99748755835807,241.5,,,,,,,,,,,,,,,,,,A,4.420987606411414,-0.1756842187093538,40,3.884454247119872,0.2654018110167045,0.39025024064172503,,,,,,,,,,,,,1.7983742429983527,-0.060567670648746345,2.235
2015,199,WR,0,30,0.7300223369761571,0.6,166.15866666666665,0.7295102786277738,0.6,166.15866666666665,0.643600770645367,0.5,157.57333333333332,0.5369290766302856,0.5333333333333333,161.87333333333336,,4.042912657168995,0.6982046350992986,4.351758793969849,,,,,,,,,,25.018151935263006,1.2359138670363152,28.71356783919598,15.34954349521468,0.687691041288528,17.386934673366834,208.5776944410241,4.1144900018416,232.5175879396985,228.0,0.0,0.0,235.1163546151034,228.0,,,,,,,,,,,,,,,,,,A,4.042912657168995,0.6982046350992986,38,3.7678717276570204,1.9182541638684025,0.19460620274400747,,,,,,,,,,,,,1.8139836220422372,-0.15973785576070337,1.9698492462311559
2016,202,WR,0,30,0.6806530245330786,0.5333333333333333,147.34333333333333,0.6790773090485503,0.5333333333333333,147.34333333333333,0.5459416301573978,0.5666666666666667,150.02666666666667,0.4944151292238921,0.7,167.79,,4.580685451792337,-0.028842279339296662,5.01980198019802,,,,,,,,,,26.020463561949075,-1.6337825738217329,29.35148514851485,16.426876654726335,-1.3007596421460412,18.50990099009901,221.35687136197723,-9.417539107222447,250.0049504950495,193.5,2.5,0.0,213.3723444111289,196.0,,,,,,,,,,,,,,,,,,A,4.580685451792337,-0.028842279339296662,35,3.228128331644039,-0.9036950776551879,0.4821575229956164,,,,,,,,,,,,,1.6263721931591333,-0.03568987936504521,2.123762376237624
